,FECHA HECHO,CANTIDAD
3577,2019-10-18,138.0
3578,2019-10-19,69.0
3579,2019-10-20,106.0
3580,2019-10-21,131.0
3581,2019-10-22,104.0
3582,2019-10-23,109.0
3583,2019-10-24,129.0
3584,2019-10-25,84.0
3585,2019-10-26,78.0
3586,2019-10-27,75.0
3587,2019-10-28,131.0
3588,2019-10-29,102.0
3589,2019-10-30,113.0
3590,2019-10-31,103.0
3591,2019-11-01,186.0
3592,2019-11-02,79.0
3593,2019-11-03,92.0
3594,2019-11-04,86.0
3595,2019-11-05,102.0
3596,2019-11-06,110.0
3597,2019-11-07,124.0
3598,2019-11-08,113.0
3599,2019-11-09,62.0
3600,2019-11-10,58.0
3601,2019-11-11,84.0
3602,2019-11-12,157.0
3603,2019-11-13,115.0
3604,2019-11-14,110.0
3605,2019-11-15,129.0
3606,2019-11-16,91.0
3607,2019-11-17,77.0
3608,2019-11-18,125.0
3609,2019-11-19,90.0
3610,2019-11-20,131.0
3611,2019-11-21,65.0
3612,2019-11-22,78.0
3613,2019-11-23,73.0
3614,2019-11-24,72.0
3615,2019-11-25,98.0
3616,2019-11-26,96.0
3617,2019-11-27,95.0
3618,2019-11-28,86.0
3619,2019-11-29,87.0
3620,2019-11-30,80.0
3621,2019-12-01,136.0
3622,2019-12-02,115.0
3623,2019-12-03,94.0
3624,2019-12-04,93.0
3625,2019-12-05,112.0
3626,2019-12-06,73.0
3627,2019-12-07,69.0
3628,2019-12-08,74.0
3629,2019-12-09,105.0
3630,2019-12-10,79.0
3631,2019-12-11,83.0
3632,2019-12-12,79.0
3633,2019-12-13,76.0
3634,2019-12-14,65.0
3635,2019-12-15,90.0
3636,2019-12-16,102.0
3637,2019-12-17,54.0
3638,2019-12-18,87.0
3639,2019-12-19,84.0
3640,2019-12-20,78.0
3641,2019-12-21,69.0
3642,2019-12-22,70.0
3643,2019-12-23,69.0
3644,2019-12-24,67.0
3645,2019-12-25,107.0
3646,2019-12-26,83.0
3647,2019-12-27,65.0
3648,2019-12-28,70.0
3649,2019-12-29,49.0
3650,2019-12-30,53.0
3651,2019-12-31,73.0
3652,2020-01-01,297.0
3653,2020-01-02,81.0
3654,2020-01-03,101.0
3655,2020-01-04,75.0
3656,2020-01-05,67.0
3657,2020-01-06,64.0
3658,2020-01-07,78.0
3659,2020-01-08,102.0
3660,2020-01-09,79.0
3661,2020-01-10,93.0
3662,2020-01-11,63.0
3663,2020-01-12,79.0
3664,2020-01-13,123.0
3665,2020-01-14,91.0
3666,2020-01-15,111.0
3667,2020-01-16,101.0
3668,2020-01-17,108.0
3669,2020-01-18,78.0
3670,2020-01-19,76.0
3671,2020-01-20,114.0
3672,2020-01-21,81.0
3673,2020-01-22,89.0
3674,2020-01-23,85.0
3675,2020-01-24,92.0
3676,2020-01-25,94.0
3677,2020-01-26,81.0
3678,2020-01-27,82.0
3679,2020-01-28,94.0
3680,2020-01-29,112.0
3681,2020-01-30,93.0
3682,2020-01-31,104.0
3683,2020-02-01,147.0
3684,2020-02-02,92.0
3685,2020-02-03,111.0
3686,2020-02-04,91.0
3687,2020-02-05,102.0
3688,2020-02-06,91.0
3689,2020-02-07,124.0
3690,2020-02-08,92.0
3691,2020-02-09,104.0
3692,2020-02-10,117.0
3693,2020-02-11,124.0
3694,2020-02-12,127.0
3695,2020-02-13,122.0
3696,2020-02-14,113.0
3697,2020-02-15,110.0
3698,2020-02-16,104.0
3699,2020-02-17,105.0
3700,2020-02-18,104.0
3701,2020-02-19,97.0
3702,2020-02-20,122.0
3703,2020-02-21,129.0
3704,2020-02-22,76.0
3705,2020-02-23,70.0
3706,2020-02-24,117.0
3707,2020-02-25,116.0
3708,2020-02-26,88.0
3709,2020-02-27,128.0
3710,2020-02-28,115.0
3711,2020-02-29,71.0
3712,2020-03-01,186.0
3713,2020-03-02,118.0
3714,2020-03-03,137.0
3715,2020-03-04,101.0
3716,2020-03-05,113.0
3717,2020-03-06,121.0
3718,2020-03-07,93.0
3719,2020-03-08,108.0
3720,2020-03-09,119.0
3721,2020-03-10,122.0
3722,2020-03-11,102.0
3723,2020-03-12,113.0
3724,2020-03-13,102.0
3725,2020-03-14,95.0
3726,2020-03-15,91.0
3727,2020-03-16,98.0
3728,2020-03-17,85.0
3729,2020-03-18,84.0
3730,2020-03-19,65.0
3731,2020-03-20,62.0
3732,2020-03-21,30.0
3733,2020-03-22,27.0
3734,2020-03-23,41.0
3735,2020-03-24,42.0
3736,2020-03-25,52.0
3737,2020-03-26,39.0
3738,2020-03-27,75.0
3739,2020-03-28,44.0
3740,2020-03-29,28.0
3741,2020-03-30,40.0
3742,2020-03-31,48.0
3743,2020-04-01,113.0
3744,2020-04-02,51.0
3745,2020-04-03,73.0
3746,2020-04-04,60.0
3747,2020-04-05,39.0
3748,2020-04-06,52.0
3749,2020-04-07,49.0
3750,2020-04-08,40.0
3751,2020-04-09,41.0
3752,2020-04-10,49.0
3753,2020-04-11,51.0
3754,2020-04-12,28.0
3755,2020-04-13,65.0
3756,2020-04-14,58.0
3757,2020-04-15,91.0
3758,2020-04-16,71.0
3759,2020-04-17,46.0
3760,2020-04-18,63.0
3761,2020-04-19,47.0
3762,2020-04-20,75.0
3763,2020-04-21,53.0
3764,2020-04-22,80.0
3765,2020-04-23,62.0
3766,2020-04-24,62.0
3767,2020-04-25,43.0
3768,2020-04-26,50.0
3769,2020-04-27,66.0
3770,2020-04-28,85.0
3771,2020-04-29,56.0
3772,2020-04-30,53.0
3773,2020-05-01,137.0
3774,2020-05-02,80.0
3775,2020-05-03,54.0
3776,2020-05-04,76.0
3777,2020-05-05,83.0
3778,2020-05-06,67.0
3779,2020-05-07,67.0
3780,2020-05-08,79.0
3781,2020-05-09,53.0
3782,2020-05-10,80.0
3783,2020-05-11,68.0
3784,2020-05-12,69.0
3785,2020-05-13,80.0
3786,2020-05-14,84.0
3787,2020-05-15,102.0
3788,2020-05-16,52.0
3789,2020-05-17,67.0
3790,2020-05-18,64.0
3791,2020-05-19,85.0
3792,2020-05-20,67.0
3793,2020-05-21,61.0
3794,2020-05-22,65.0
3795,2020-05-23,61.0
3796,2020-05-24,61.0
3797,2020-05-25,70.0
3798,2020-05-26,81.0
3799,2020-05-27,68.0
3800,2020-05-28,84.0
3801,2020-05-29,69.0
3802,2020-05-30,56.0
3803,2020-05-31,52.0
3804,2020-06-01,152.0
3805,2020-06-02,80.0
3806,2020-06-03,77.0
3807,2020-06-04,61.0
3808,2020-06-05,82.0
3809,2020-06-06,73.0
3810,2020-06-07,72.0
3811,2020-06-08,70.0
3812,2020-06-09,59.0
3813,2020-06-10,74.0
3814,2020-06-11,47.0
3815,2020-06-12,50.0
3816,2020-06-13,52.0
3817,2020-06-14,52.0
3818,2020-06-15,79.0
3819,2020-06-16,84.0
3820,2020-06-17,60.0
3821,2020-06-18,79.0
3822,2020-06-19,80.0
3823,2020-06-20,64.0
3824,2020-06-21,85.0
3825,2020-06-22,89.0
3826,2020-06-23,89.0
3827,2020-06-24,64.0
3828,2020-06-25,70.0
3829,2020-06-26,70.0
3830,2020-06-27,65.0
3831,2020-06-28,81.0
3832,2020-06-29,53.0
3833,2020-06-30,86.0
3834,2020-07-01,188.0
3835,2020-07-02,71.0
3836,2020-07-03,83.0
3837,2020-07-04,62.0
3838,2020-07-05,67.0
3839,2020-07-06,97.0
3840,2020-07-07,94.0
3841,2020-07-08,71.0
3842,2020-07-09,69.0
3843,2020-07-10,88.0
3844,2020-07-11,53.0
3845,2020-07-12,73.0
3846,2020-07-13,75.0
3847,2020-07-14,70.0
3848,2020-07-15,117.0
3849,2020-07-16,81.0
3850,2020-07-17,80.0
3851,2020-07-18,89.0
3852,2020-07-19,60.0
3853,2020-07-20,73.0
3854,2020-07-21,91.0
3855,2020-07-22,96.0
3856,2020-07-23,71.0
3857,2020-07-24,83.0
3858,2020-07-25,62.0
3859,2020-07-26,73.0
3860,2020-07-27,89.0
3861,2020-07-28,96.0
3862,2020-07-29,89.0
3863,2020-07-30,88.0
3864,2020-07-31,74.0
3865,2020-08-01,149.0
3866,2020-08-02,64.0
3867,2020-08-03,62.0
3868,2020-08-04,83.0
3869,2020-08-05,78.0
3870,2020-08-06,81.0
3871,2020-08-07,53.0
3872,2020-08-08,76.0
3873,2020-08-09,76.0
3874,2020-08-10,83.0
3875,2020-08-11,84.0
3876,2020-08-12,84.0
3877,2020-08-13,70.0
3878,2020-08-14,83.0
3879,2020-08-15,97.0
3880,2020-08-16,79.0
3881,2020-08-17,57.0
3882,2020-08-18,77.0
3883,2020-08-19,68.0
3884,2020-08-20,80.0
3885,2020-08-21,67.0
3886,2020-08-22,56.0
3887,2020-08-23,76.0
3888,2020-08-24,78.0
3889,2020-08-25,79.0
3890,2020-08-26,71.0
3891,2020-08-27,75.0
3892,2020-08-28,109.0
3893,2020-08-29,58.0
3894,2020-08-30,92.0
3895,2020-08-31,84.0
3896,2020-09-01,161.0
3897,2020-09-02,79.0
3898,2020-09-03,67.0
3899,2020-09-04,102.0
3900,2020-09-05,74.0
3901,2020-09-06,70.0
3902,2020-09-07,83.0
3903,2020-09-08,101.0
3904,2020-09-09,72.0
3905,2020-09-10,75.0
3906,2020-09-11,82.0
3907,2020-09-12,69.0
3908,2020-09-13,100.0
3909,2020-09-14,83.0
3910,2020-09-15,87.0
3911,2020-09-16,99.0
3912,2020-09-17,94.0
3913,2020-09-18,84.0
3914,2020-09-19,76.0
3915,2020-09-20,104.0
3916,2020-09-21,100.0
3917,2020-09-22,115.0
3918,2020-09-23,94.0
3919,2020-09-24,85.0
3920,2020-09-25,80.0
3921,2020-09-26,86.0
3922,2020-09-27,82.0
3923,2020-09-28,90.0
3924,2020-09-29,86.0
3925,2020-09-30,82.0
3926,2020-10-01,166.0
3927,2020-10-02,94.0
3928,2020-10-03,72.0
3929,2020-10-04,83.0
3930,2020-10-05,96.0
3931,2020-10-06,97.0
3932,2020-10-07,81.0
3933,2020-10-08,70.0
3934,2020-10-09,86.0
3935,2020-10-10,101.0
3936,2020-10-11,76.0
3937,2020-10-12,86.0
3938,2020-10-13,96.0
3939,2020-10-14,77.0
3940,2020-10-15,96.0
3941,2020-10-16,92.0
3942,2020-10-17,71.0
3943,2020-10-18,98.0
3944,2020-10-19,101.0
3945,2020-10-20,104.0
3946,2020-10-21,88.0
3947,2020-10-22,77.0
3948,2020-10-23,115.0
3949,2020-10-24,69.0
3950,2020-10-25,78.0
3951,2020-10-26,118.0
3952,2020-10-27,94.0
3953,2020-10-28,81.0
3954,2020-10-29,70.0
3955,2020-10-30,97.0
3956,2020-10-31,61.0
3957,2020-11-01,116.0
3958,2020-11-02,67.0
3959,2020-11-03,104.0
3960,2020-11-04,97.0
3961,2020-11-05,78.0
3962,2020-11-06,98.0
3963,2020-11-07,76.0
3964,2020-11-08,66.0
3965,2020-11-09,77.0
3966,2020-11-10,99.0
3967,2020-11-11,106.0
3968,2020-11-12,87.0
3969,2020-11-13,80.0
3970,2020-11-14,65.0
3971,2020-11-15,94.0
3972,2020-11-16,66.0
3973,2020-11-17,83.0
3974,2020-11-18,81.0
3975,2020-11-19,78.0
3976,2020-11-20,109.0
3977,2020-11-21,69.0
3978,2020-11-22,75.0
3979,2020-11-23,99.0
3980,2020-11-24,97.0
3981,2020-11-25,101.0
3982,2020-11-26,75.0
3983,2020-11-27,78.0
3984,2020-11-28,64.0
3985,2020-11-29,62.0
3986,2020-11-30,106.0
3987,2020-12-01,114.0
3988,2020-12-02,80.0
3989,2020-12-03,82.0
3990,2020-12-04,76.0
3991,2020-12-05,68.0
3992,2020-12-06,73.0
3993,2020-12-07,89.0
3994,2020-12-08,66.0
3995,2020-12-09,75.0
3996,2020-12-10,77.0
3997,2020-12-11,60.0
3998,2020-12-12,56.0
3999,2020-12-13,51.0
4000,2020-12-14,86.0
4001,2020-12-15,73.0
4002,2020-12-16,78.0
4003,2020-12-17,59.0
4004,2020-12-18,47.0
4005,2020-12-19,50.0
4006,2020-12-20,69.0
4007,2020-12-21,76.0
4008,2020-12-22,66.0
4009,2020-12-23,60.0
4010,2020-12-24,55.0
4011,2020-12-25,91.0
4012,2020-12-26,47.0
4013,2020-12-27,45.0
4014,2020-12-28,85.0
4015,2020-12-29,53.0
4016,2020-12-30,42.0
4017,2020-12-31,58.0
4018,2021-01-01,244.0
4019,2021-01-02,81.0
4020,2021-01-03,63.0
4021,2021-01-04,81.0
4022,2021-01-05,83.0
4023,2021-01-06,83.0
4024,2021-01-07,66.0
4025,2021-01-08,70.0
4026,2021-01-09,66.0
4027,2021-01-10,78.0
4028,2021-01-11,52.0
4029,2021-01-12,91.0
4030,2021-01-13,60.0
4031,2021-01-14,78.0
4032,2021-01-15,110.0
4033,2021-01-16,57.0
4034,2021-01-17,56.0
4035,2021-01-18,89.0
4036,2021-01-19,75.0
4037,2021-01-20,88.0
4038,2021-01-21,81.0
4039,2021-01-22,49.0
4040,2021-01-23,36.0
4041,2021-01-24,40.0
4042,2021-01-25,49.0
4043,2021-01-26,41.0
4044,2021-01-27,39.0
4045,2021-01-28,65.0
4046,2021-01-29,49.0
4047,2021-01-30,58.0
4048,2021-01-31,53.0
4049,2021-02-01,146.0
4050,2021-02-02,106.0
4051,2021-02-03,102.0
4052,2021-02-04,85.0
4053,2021-02-05,87.0
4054,2021-02-06,81.0
4055,2021-02-07,91.0
4056,2021-02-08,103.0
4057,2021-02-09,100.0
4058,2021-02-10,119.0
4059,2021-02-11,100.0
4060,2021-02-12,87.0
4061,2021-02-13,73.0
4062,2021-02-14,95.0
4063,2021-02-15,114.0
4064,2021-02-16,89.0
4065,2021-02-17,87.0
4066,2021-02-18,76.0
4067,2021-02-19,70.0
4068,2021-02-20,80.0
4069,2021-02-21,88.0
4070,2021-02-22,93.0
4071,2021-02-23,85.0
4072,2021-02-24,86.0
4073,2021-02-25,92.0
4074,2021-02-26,85.0
4075,2021-02-27,85.0
4076,2021-02-28,114.0
4077,2021-03-01,202.0
4078,2021-03-02,76.0
4079,2021-03-03,95.0
4080,2021-03-04,74.0
4081,2021-03-05,93.0
4082,2021-03-06,86.0
4083,2021-03-07,98.0
4084,2021-03-08,85.0
4085,2021-03-09,100.0
4086,2021-03-10,103.0
4087,2021-03-11,88.0
4088,2021-03-12,93.0
4089,2021-03-13,72.0
4090,2021-03-14,86.0
4091,2021-03-15,128.0
4092,2021-03-16,109.0
4093,2021-03-17,96.0
4094,2021-03-18,89.0
4095,2021-03-19,80.0
4096,2021-03-20,91.0
4097,2021-03-21,94.0
4098,2021-03-22,73.0
4099,2021-03-23,95.0
4100,2021-03-24,106.0
4101,2021-03-25,75.0
4102,2021-03-26,86.0
4103,2021-03-27,73.0
4104,2021-03-28,75.0
4105,2021-03-29,91.0
4106,2021-03-30,88.0
4107,2021-03-31,75.0
4108,2021-04-01,131.0
4109,2021-04-02,58.0
4110,2021-04-03,58.0
4111,2021-04-04,93.0
4112,2021-04-05,84.0
4113,2021-04-06,77.0
4114,2021-04-07,67.0
4115,2021-04-08,84.0
4116,2021-04-09,76.0
4117,2021-04-10,85.0
4118,2021-04-11,82.0
4119,2021-04-12,109.0
4120,2021-04-13,100.0
4121,2021-04-14,101.0
4122,2021-04-15,110.0
4123,2021-04-16,92.0
4124,2021-04-17,56.0
4125,2021-04-18,64.0
4126,2021-04-19,84.0
4127,2021-04-20,112.0
4128,2021-04-21,74.0
4129,2021-04-22,69.0
4130,2021-04-23,73.0
4131,2021-04-24,67.0
4132,2021-04-25,69.0
4133,2021-04-26,78.0
4134,2021-04-27,90.0
4135,2021-04-28,81.0
4136,2021-04-29,65.0
4137,2021-04-30,76.0
4138,2021-05-01,120.0
4139,2021-05-02,72.0
4140,2021-05-03,92.0
4141,2021-05-04,73.0
4142,2021-05-05,72.0
4143,2021-05-06,62.0
4144,2021-05-07,75.0
4145,2021-05-08,58.0
4146,2021-05-09,76.0
4147,2021-05-10,102.0
4148,2021-05-11,94.0
4149,2021-05-12,64.0
4150,2021-05-13,82.0
4151,2021-05-14,87.0
4152,2021-05-15,92.0
4153,2021-05-16,94.0
4154,2021-05-17,65.0
4155,2021-05-18,83.0
4156,2021-05-19,64.0
4157,2021-05-20,100.0
4158,2021-05-21,108.0
4159,2021-05-22,64.0
4160,2021-05-23,56.0
4161,2021-05-24,92.0
4162,2021-05-25,66.0
4163,2021-05-26,46.0
4164,2021-05-27,56.0
4165,2021-05-28,76.0
4166,2021-05-29,84.0
4167,2021-05-30,82.0
4168,2021-05-31,101.0
4169,2021-06-01,198.0
4170,2021-06-02,70.0
4171,2021-06-03,81.0
4172,2021-06-04,95.0
4173,2021-06-05,66.0
4174,2021-06-06,88.0
4175,2021-06-07,58.0
4176,2021-06-08,79.0
4177,2021-06-09,67.0
4178,2021-06-10,75.0
4179,2021-06-11,71.0
4180,2021-06-12,84.0
4181,2021-06-13,65.0
4182,2021-06-14,56.0
4183,2021-06-15,96.0
4184,2021-06-16,91.0
4185,2021-06-17,92.0
4186,2021-06-18,92.0
4187,2021-06-19,68.0
4188,2021-06-20,74.0
4189,2021-06-21,82.0
4190,2021-06-22,73.0
4191,2021-06-23,69.0
4192,2021-06-24,66.0
4193,2021-06-25,66.0
4194,2021-06-26,83.0
4195,2021-06-27,69.0
4196,2021-06-28,83.0
4197,2021-06-29,65.0
4198,2021-06-30,65.0
4199,2021-07-01,138.0
4200,2021-07-02,65.0
4201,2021-07-03,78.0
4202,2021-07-04,64.0
4203,2021-07-05,80.0
4204,2021-07-06,84.0
4205,2021-07-07,75.0
4206,2021-07-08,82.0
4207,2021-07-09,81.0
4208,2021-07-10,82.0
4209,2021-07-11,85.0
4210,2021-07-12,90.0
4211,2021-07-13,93.0
4212,2021-07-14,71.0
4213,2021-07-15,115.0
4214,2021-07-16,85.0
4215,2021-07-17,86.0
4216,2021-07-18,89.0
4217,2021-07-19,75.0
4218,2021-07-20,65.0
4219,2021-07-21,108.0
4220,2021-07-22,108.0
4221,2021-07-23,75.0
4222,2021-07-24,66.0
4223,2021-07-25,59.0
4224,2021-07-26,71.0
4225,2021-07-27,108.0
4226,2021-07-28,86.0
4227,2021-07-29,87.0
4228,2021-07-30,97.0
4229,2021-07-31,82.0
4230,2021-08-01,124.0
4231,2021-08-02,91.0
4232,2021-08-03,87.0
4233,2021-08-04,82.0
4234,2021-08-05,88.0
4235,2021-08-06,88.0
4236,2021-08-07,82.0
4237,2021-08-08,90.0
4238,2021-08-09,98.0
4239,2021-08-10,101.0
4240,2021-08-11,79.0
4241,2021-08-12,98.0
4242,2021-08-13,86.0
4243,2021-08-14,81.0
4244,2021-08-15,98.0
4245,2021-08-16,75.0
4246,2021-08-17,95.0
4247,2021-08-18,96.0
4248,2021-08-19,77.0
4249,2021-08-20,100.0
4250,2021-08-21,92.0
4251,2021-08-22,77.0
4252,2021-08-23,105.0
4253,2021-08-24,106.0
4254,2021-08-25,89.0
4255,2021-08-26,86.0
4256,2021-08-27,106.0
4257,2021-08-28,75.0
4258,2021-08-29,72.0
4259,2021-08-30,108.0
4260,2021-08-31,104.0
4261,2021-09-01,168.0
4262,2021-09-02,96.0
4263,2021-09-03,72.0
4264,2021-09-04,71.0
4265,2021-09-05,106.0
4266,2021-09-06,107.0
4267,2021-09-07,113.0
4268,2021-09-08,107.0
4269,2021-09-09,118.0
4270,2021-09-10,104.0
4271,2021-09-11,90.0
4272,2021-09-12,68.0
4273,2021-09-13,100.0
4274,2021-09-14,99.0
4275,2021-09-15,108.0
4276,2021-09-16,71.0
4277,2021-09-17,95.0
4278,2021-09-18,96.0
4279,2021-09-19,83.0
4280,2021-09-20,106.0
4281,2021-09-21,96.0
4282,2021-09-22,80.0
4283,2021-09-23,107.0
4284,2021-09-24,80.0
4285,2021-09-25,87.0
4286,2021-09-26,83.0
4287,2021-09-27,102.0
4288,2021-09-28,96.0
4289,2021-09-29,85.0
4290,2021-09-30,93.0
4291,2021-10-01,169.0
4292,2021-10-02,85.0
4293,2021-10-03,98.0
4294,2021-10-04,100.0
4295,2021-10-05,103.0
4296,2021-10-06,74.0
4297,2021-10-07,99.0
4298,2021-10-08,88.0
4299,2021-10-09,79.0
4300,2021-10-10,76.0
4301,2021-10-11,99.0
4302,2021-10-12,92.0
4303,2021-10-13,86.0
4304,2021-10-14,83.0
4305,2021-10-15,112.0
4306,2021-10-16,71.0
4307,2021-10-17,70.0
4308,2021-10-18,48.0
4309,2021-10-19,87.0
4310,2021-10-20,90.0
4311,2021-10-21,91.0
4312,2021-10-22,90.0
4313,2021-10-23,53.0
4314,2021-10-24,70.0
4315,2021-10-25,87.0
4316,2021-10-26,74.0
4317,2021-10-27,69.0
4318,2021-10-28,88.0
4319,2021-10-29,56.0
4320,2021-10-30,60.0
4321,2021-10-31,70.0
4322,2021-11-01,108.0
4323,2021-11-02,76.0
4324,2021-11-03,72.0
4325,2021-11-04,75.0
4326,2021-11-05,95.0
4327,2021-11-06,70.0
4328,2021-11-07,74.0
4329,2021-11-08,63.0
4330,2021-11-09,72.0
4331,2021-11-10,74.0
4332,2021-11-11,92.0
4333,2021-11-12,75.0
4334,2021-11-13,64.0
4335,2021-11-14,70.0
4336,2021-11-15,61.0
4337,2021-11-16,70.0
4338,2021-11-17,87.0
4339,2021-11-18,93.0
4340,2021-11-19,64.0
4341,2021-11-20,81.0
4342,2021-11-21,67.0
4343,2021-11-22,75.0
4344,2021-11-23,69.0
4345,2021-11-24,86.0
4346,2021-11-25,68.0
4347,2021-11-26,70.0
4348,2021-11-27,59.0
4349,2021-11-28,53.0
4350,2021-11-29,79.0
4351,2021-11-30,69.0
4352,2021-12-01,74.0
4353,2021-12-02,49.0
4354,2021-12-03,48.0
4355,2021-12-04,52.0
4356,2021-12-05,45.0
4357,2021-12-06,64.0
4358,2021-12-07,48.0
4359,2021-12-08,55.0
4360,2021-12-09,48.0
4361,2021-12-10,47.0
4362,2021-12-11,35.0
4363,2021-12-12,39.0
4364,2021-12-13,55.0
4365,2021-12-14,42.0
4366,2021-12-15,46.0
4367,2021-12-16,30.0
4368,2021-12-17,37.0
4369,2021-12-18,35.0
4370,2021-12-19,35.0
4371,2021-12-20,69.0
4372,2021-12-21,41.0
4373,2021-12-22,40.0
4374,2021-12-23,35.0
4375,2021-12-24,23.0
4376,2021-12-25,74.0
4377,2021-12-26,32.0
4378,2021-12-27,47.0
4379,2021-12-28,30.0
4380,2021-12-29,31.0
4381,2021-12-30,11.0
4382,2021-12-31,17.0
4383,2022-01-01,137.0
4384,2022-01-02,65.0
4385,2022-01-03,61.0
4386,2022-01-04,66.0
4387,2022-01-05,54.0
4388,2022-01-06,47.0
4389,2022-01-07,53.0
4390,2022-01-08,70.0
4391,2022-01-09,53.0
4392,2022-01-10,52.0
4393,2022-01-11,53.0
4394,2022-01-12,67.0
4395,2022-01-13,59.0
4396,2022-01-14,57.0
4397,2022-01-15,53.0
4398,2022-01-16,48.0
4399,2022-01-17,72.0
4400,2022-01-18,65.0
4401,2022-01-19,59.0
4402,2022-01-20,84.0
4403,2022-01-21,67.0
4404,2022-01-22,69.0
4405,2022-01-23,53.0
4406,2022-01-24,69.0
4407,2022-01-25,57.0
4408,2022-01-26,70.0
4409,2022-01-27,45.0
4410,2022-01-28,65.0
4411,2022-01-29,50.0
4412,2022-01-30,49.0
4413,2022-01-31,65.0
4414,2022-02-01,66.0
4415,2022-02-02,53.0
4416,2022-02-03,54.0
4417,2022-02-04,71.0
4418,2022-02-05,66.0
4419,2022-02-06,62.0
4420,2022-02-07,80.0
4421,2022-02-08,75.0
4422,2022-02-09,61.0
4423,2022-02-10,69.0
4424,2022-02-11,63.0
4425,2022-02-12,55.0
4426,2022-02-13,53.0
4427,2022-02-14,78.0
4428,2022-02-15,62.0
4429,2022-02-16,57.0
4430,2022-02-17,56.0
4431,2022-02-18,53.0
4432,2022-02-19,45.0
4433,2022-02-20,44.0
4434,2022-02-21,69.0
4435,2022-02-22,41.0
4436,2022-02-23,47.0
4437,2022-02-24,44.0
4438,2022-02-25,44.0
4439,2022-02-26,25.0
4440,2022-02-27,36.0
4441,2022-02-28,19.0
